body_type,sex,diet,shower_freq,heat_energy_source,transport,social,monthly_grocery_bill,air_travel_freq,vehicle_km,waste_bag_size,waste_bag_count,tv_daily_time,monthly_clothes,internet_daily_time,energy_eff,recycling,cooking_with,CE
2,1,1,1,0,1,0,277,1,919,3,1,10.31787409,49,3.025197694,0,14,1,7.57095858316901
0,1,1,3,3,2,0,184,1,53,1,1,7.292236755,34,6.441126547,1,4,10,6.903747257584598
2,0,2,1,1,1,2,58,2,1324,0,6,21.14958529,49,3.225334728,1,11,10,7.560601162768557
1,0,0,3,3,1,0,90,1,988,1,5,9.287564807,43,18.82837388,1,13,6,7.557994958530806
3,1,3,1,0,2,2,51,0,33,1,4,0.732760648,47,7.469269918,2,2,5,7.688455356549944
0,1,3,1,0,1,0,94,3,303,2,4,16.59309861,13,23.873666,0,2,15,7.747164966520335
2,0,2,3,3,2,1,182,3,74,0,7,1.052054292,10,6.961550511,0,3,6,7.978310969867722
2,0,0,0,1,0,1,136,2,8747,0,5,19.52213999,10,6.304580627,1,12,5,7.32052696227274
2,0,0,0,3,1,2,264,1,1146,2,4,6.400229678,13,17.63144885,2,13,11,7.129297548929373
0,1,2,2,2,0,2,164,3,71,2,5,15.50021537,31,1.353818247,2,7,5,7.972121128921655
2,0,3,3,3,0,2,62,1,2289,1,7,19.22548307,11,16.00317932,0,9,11,7.200424892944957
2,0,0,1,1,1,2,54,1,259,0,3,20.17424154,48,3.157797206,0,15,6,7.382124365737512
2,0,1,1,0,1,0,247,1,919,3,7,7.503590125,24,16.57582073,1,0,12,7.134890851565884
0,0,2,2,1,2,2,292,1,53,3,6,10.12553062,0,23.30963735,1,3,2,6.202535517187923
3,1,3,1,1,0,1,170,3,4630,1,5,12.36139014,22,1.719732588,2,14,2,7.85979918056211
2,1,1,2,3,0,0,144,3,8182,1,1,0.219141345,8,18.66124419,1,13,13,8.2987883944492
0,1,0,0,1,1,0,136,0,1185,2,4,5.143218717,33,18.98368441,1,13,7,7.512071245835466
1,0,0,0,3,1,2,223,0,1465,1,3,22.64860962,3,20.39108792,2,9,0,7.634820677745543
0,1,2,1,0,0,2,133,0,85,0,2,22.73448238,9,7.368808718,0,5,13,7.489412083508719
3,0,0,3,3,0,1,151,2,54,1,7,5.841711006,4,3.632234403,0,4,13,7.357556200910353
3,1,1,3,0,2,0,146,0,21,1,4,22.4710177,35,14.10458669,2,3,6,7.671360923190644
1,0,2,1,1,0,2,251,2,1552,3,1,2.798662408,46,20.8615341,2,9,7,7.149916836132109
0,0,2,2,1,1,0,281,2,406,0,7,20.22312926,20,21.19825523,1,2,11,7.261927092702751
2,0,3,1,0,1,1,243,2,1663,0,6,2.280147012,26,18.90473211,2,6,15,7.686162303492906
3,1,0,0,0,1,0,291,1,1420,2,3,9.339388766,46,10.09925971,2,14,7,7.656337166430183
0,1,0,1,2,0,2,183,0,9489,3,5,15.05298702,1,1.960469109,1,5,9,7.383989457978509
0,1,2,0,0,1,2,222,3,920,0,4,12.5839728,33,6.214988383,2,10,1,8.11102783819368
0,0,0,1,3,1,1,191,0,1079,2,7,4.102906725,20,1.152565521,0,2,1,7.651595573857601
1,0,2,3,2,0,2,164,2,909,3,1,23.45364734,45,19.58505176,0,0,4,7.506042178518122
1,0,1,2,3,1,2,128,2,1681,3,1,6.529257849,20,11.73709443,2,12,13,7.2115567333138015
1,1,1,0,2,1,1,86,2,1059,1,2,12.32930162,16,4.192915567,2,13,5,7.3938782901077555
0,1,2,2,3,1,1,158,2,1810,1,7,10.81194142,20,7.936994181,0,7,0,7.706612913964197
2,1,3,1,3,1,0,71,3,1209,1,6,6.74189275,47,22.59227262,1,14,10,8.138272638530186
0,1,1,1,2,2,2,263,3,12,3,6,22.26122122,12,6.151824685,1,4,3,7.7266536648476425
2,1,0,2,3,0,2,189,0,3182,1,7,1.851839193,13,13.13652425,1,8,1,7.867871490396322
2,0,3,2,3,2,0,158,1,65,3,7,3.06561939,19,17.0075624,0,7,5,7.170119543449628
2,1,1,3,0,2,1,269,2,80,3,5,22.56564659,0,2.764603363,2,2,14,7.346010209913293
0,1,3,1,3,0,2,72,2,837,1,4,8.472336584,22,12.38171842,0,6,5,7.508787170634276
0,0,3,3,0,2,2,79,1,0,3,2,21.7560686,36,13.080438,0,7,14,7.186901020411631
0,1,3,1,2,0,2,216,1,2317,0,3,17.76046901,11,15.12140336,1,15,11,7.725771441587952
3,1,2,2,1,2,2,183,2,25,1,4,17.54944026,45,23.61407958,0,8,3,7.205635176410364
1,0,0,2,2,2,2,145,0,26,0,4,14.56383026,20,5.408760611,2,3,3,7.67786350067821
2,0,3,0,2,2,1,157,3,47,3,3,15.68509445,43,6.282497426,1,15,15,7.8898337513942955
0,0,3,2,2,2,1,250,2,73,2,7,4.019284586,22,19.49443909,2,9,8,7.310550158534422
3,0,3,2,1,0,1,205,2,5898,2,3,19.16824975,43,14.69473605,2,3,3,7.069023426578259
3,0,0,2,0,0,1,176,2,7691,0,1,0.544120652,5,10.10980564,2,15,6,8.072779333169498
0,0,2,0,3,2,0,286,0,44,3,7,19.27128898,43,16.78202552,0,7,7,7.589841512182657
0,1,1,2,2,0,0,238,1,4881,1,7,11.76996065,5,0.558362427,0,3,4,7.796469243086058
0,0,2,3,0,2,1,59,2,78,2,4,23.01021754,17,3.469388689,1,8,4,7.149131598557407
2,1,2,3,0,1,0,140,2,1257,1,2,10.76793287,43,1.45700022,1,10,11,7.561121589530238
0,0,3,0,2,0,2,286,2,3010,1,7,1.749246753,48,1.406287672,2,11,12,7.589335823170617
2,0,3,2,1,1,0,156,0,542,1,6,4.141975759,13,16.11756271,2,9,0,7.4127640174265625
2,1,2,0,2,1,0,115,3,19,2,4,11.73340641,34,1.06494041,2,7,0,8.003697339094368
1,1,3,1,3,0,2,258,1,5119,2,5,10.1513652,26,17.14974394,2,2,13,7.3987862754199485
2,1,1,2,0,1,0,224,2,1553,2,5,15.96689963,39,22.78556272,0,6,12,7.72356247227797
3,0,2,3,1,2,2,116,1,91,3,4,21.88150801,20,2.817786428,2,14,13,6.71174039505618
1,1,2,2,3,2,2,273,0,34,2,6,10.13810037,31,7.814216394,0,13,12,7.887959336599945
1,1,1,0,2,0,1,266,1,21,0,5,18.74651017,11,18.40961979,2,10,13,7.543273346705446
0,1,0,0,2,2,1,219,3,69,2,4,13.19886298,16,23.50528791,0,9,12,7.898039690764619
3,0,2,3,3,1,0,299,3,1961,0,7,19.32852819,47,14.22776572,1,14,10,8.05579245097777
0,1,1,2,3,2,1,285,1,27,1,3,19.18223808,47,1.546763941,1,13,4,7.596392304064196
1,0,0,2,1,1,0,218,3,494,1,3,7.11693279,37,18.80099962,2,0,6,7.8168199657645525
1,1,3,2,0,2,1,66,1,43,3,5,18.00735793,7,2.898265781,1,13,15,7.149916836132109
2,1,1,0,0,1,2,102,3,321,1,3,22.55384993,38,22.63374997,1,9,1,8.142063283104147
3,1,2,3,2,1,1,115,2,84,2,5,16.19346323,49,18.33252999,1,12,1,7.543273346705446
3,1,3,0,3,2,2,264,1,85,1,7,19.73560107,13,13.29709995,0,6,11,7.357556200910353
0,0,1,0,0,0,1,243,2,1167,3,3,20.86835259,37,9.659653617,1,12,6,7.318539548567902
2,1,0,3,3,2,1,76,2,48,0,2,16.44359577,3,20.07536759,1,0,1,7.091742115095153
3,0,2,1,2,2,2,248,3,24,1,1,15.86066837,3,11.48882046,2,15,13,7.502738210754851
2,1,3,3,1,1,0,118,3,253,0,4,4.386449731,9,5.987292322,2,1,10,7.716460800176355
1,1,2,0,2,2,2,156,3,44,1,3,0.669050443,21,11.92730438,1,8,1,7.96102146588337
1,1,3,1,1,2,1,179,1,56,3,1,21.45218343,35,23.08358862,2,5,11,6.967909201801884
2,1,1,3,0,2,0,110,0,5,1,6,18.40102254,14,2.422497933,0,8,1,7.860185057472165
3,1,2,2,0,2,2,191,3,2,3,3,22.91359884,30,16.60726177,2,4,3,7.776115477098742
3,1,0,0,1,2,0,268,2,68,2,1,16.65621672,18,8.369901041,2,10,12,6.906754778648554
3,0,0,2,0,0,2,144,3,6423,0,7,14.81996129,29,5.427053557,2,5,5,8.273591798199632
1,0,3,1,3,1,1,227,3,425,1,4,0.8587822,44,5.26307869,0,3,3,8.028455164114252
3,1,1,0,1,2,1,272,3,79,2,2,5.491825922,40,2.655218565,2,6,9,7.796057974316123
2,1,1,1,1,2,0,267,1,67,0,6,21.14437316,16,10.16636105,2,0,5,7.1569563646156364
2,1,0,2,2,2,2,198,3,45,3,4,16.01853321,29,19.12780521,2,1,6,7.908387159290043
1,0,2,0,3,0,2,129,1,3634,3,2,18.04699754,50,17.38626653,1,6,8,7.9658927350845286
2,0,1,3,0,0,2,76,1,6218,0,3,4.463765732,6,16.68168068,1,9,6,8.069968149059841
1,0,1,2,1,1,2,270,3,1303,3,5,10.26098887,26,6.26461347,0,8,4,7.8628820346414905
0,1,3,1,3,2,0,275,2,16,0,4,5.122824798,34,13.92029766,2,3,4,7.45876269238096
3,0,1,3,3,1,1,161,1,1892,1,6,3.853629196,35,1.254184301,2,10,8,7.403061091090091
0,0,1,2,3,1,0,74,0,626,0,1,23.0254278,28,1.535139011,2,10,9,7.302496423727326
0,0,0,2,0,0,0,101,3,7733,1,3,2.890633522,22,2.615966308,0,15,0,8.403352374992478
2,1,1,1,3,1,1,173,3,1606,2,4,21.40858822,44,11.9884447,1,3,11,8.103796712981794
2,0,2,2,1,1,2,295,2,449,1,7,7.940566398,38,1.286422431,0,15,1,7.701652362642226
2,1,3,3,3,2,2,85,0,94,0,3,2.174290558,26,9.765727303,2,7,8,7.813591552952433
2,0,0,3,1,2,1,261,1,5,3,2,12.46269878,18,13.22355664,1,3,15,6.84587987526405
3,1,1,1,0,0,1,70,2,3522,2,1,10.35315609,49,6.070054532,0,15,15,8.039802343736485
0,1,0,0,3,1,1,193,1,653,2,5,16.62474543,23,18.45790797,1,3,15,7.415175109613295
3,1,0,1,0,0,1,237,0,9688,0,5,18.91711737,18,8.899092639,1,15,13,8.561018670956267
3,1,1,1,1,0,2,256,2,6823,0,5,3.945614529,2,8.651381301,2,1,5,8.221747728346623
0,0,0,3,1,2,1,128,3,69,0,6,16.44767665,45,4.474985532,0,15,12,8.01862546504575
3,1,0,2,0,0,0,227,2,5837,1,7,9.311966328,40,1.419693288,1,11,2,8.270269111436624
1,0,0,3,3,1,1,98,2,134,1,2,15.56465416,49,0.356122206,0,8,0,7.486613313139955
1,1,3,0,3,1,2,107,1,1992,0,4,5.51946244,12,0.275299841,1,5,14,7.3914152346753585
2,0,2,3,2,2,1,186,2,38,0,7,21.97374597,38,12.46547347,1,2,5,7.674617497364363
0,0,3,3,3,0,0,204,2,2800,3,4,1.312063567,35,1.502912193,1,0,14,7.216709486709457
0,1,1,0,0,0,2,262,0,1178,0,3,9.479562071,45,8.585742941,1,1,9,7.923348211930154
2,0,1,0,3,0,0,169,0,2582,3,6,23.34443135,3,7.838031579,1,10,9,7.5256399750415355
0,0,3,3,2,1,2,158,0,836,0,5,5.322460329,47,6.807195245,0,13,4,7.774015077250727
2,1,1,0,2,1,1,126,3,884,0,3,18.60218133,5,11.36535274,1,15,0,8.080856419640986
3,1,1,2,2,2,2,195,0,59,1,2,3.01633577,4,11.59012427,2,0,5,7.216709486709457
2,0,2,1,1,0,0,64,3,3164,3,5,6.922212577,38,18.11238005,1,10,9,8.120886021092838
2,0,2,3,0,1,0,206,1,1882,0,7,4.611945197,13,13.66386272,0,14,10,7.5569505720129
1,1,2,0,3,0,2,90,0,8469,2,4,0.769189998,36,16.12018537,1,8,13,8.524168805152662
3,1,2,3,0,1,0,62,3,992,1,3,13.40921226,32,11.51683303,0,11,5,7.977625098784593
2,1,3,2,1,1,2,61,2,1732,0,6,9.083930883,5,13.60502116,0,12,8,7.555905093611346
2,0,1,2,3,1,1,254,3,32,2,4,23.17621376,22,2.943343477,1,10,10,7.8898337513942955
0,1,2,0,0,2,1,157,2,75,1,6,3.465766868,47,0.0667735,2,14,12,7.80994708647679
1,0,0,3,0,0,0,72,3,3280,3,3,10.51504761,47,19.26746636,1,2,7,8.215006432761575
2,1,2,3,3,2,1,279,3,73,1,1,10.25148683,14,4.593852111,1,2,5,7.81923445385907
3,0,0,2,3,1,1,286,1,230,3,1,4.434754244,6,1.060558544,1,7,13,7.074963197966044
2,1,0,1,2,1,0,241,0,663,1,7,15.75381777,47,1.485774922,1,1,1,8.022896869601457
2,0,3,2,0,1,2,184,0,92,1,6,9.587841352,16,0.145520189,2,13,0,7.75833346749091
1,0,2,2,3,2,2,156,2,25,0,2,19.03526732,16,17.40510645,0,2,1,7.170888478512505
1,0,0,3,1,0,2,111,1,609,3,5,4.867986481,19,18.37306601,1,14,6,7.1308988302963465
2,0,2,3,3,0,0,210,0,8766,1,1,11.60909252,14,3.265553681,0,14,5,8.290794347381356
3,0,2,0,3,2,2,200,3,89,2,4,15.30478508,18,17.71727739,0,1,11,7.6246189861593985
3,1,1,0,1,2,0,107,2,66,2,5,10.38954436,31,12.38706365,1,11,10,7.149916836132109
1,0,2,3,3,1,1,273,0,296,1,6,9.114329611,45,18.69023582,1,13,15,7.956827122090111
3,0,1,2,0,0,1,129,3,3892,3,4,8.215860222,48,8.724208328,1,7,3,8.153349757998892
3,1,0,2,1,2,1,61,3,54,2,2,14.64961541,38,9.214358946,1,3,3,7.736743682453495
3,1,3,2,3,0,0,265,0,4135,0,7,21.1083028,41,22.60439474,0,1,12,8.185628891147607
1,1,2,3,2,1,1,242,1,1922,2,7,5.395820929,36,4.797754326,0,0,12,7.540090320145325
2,0,1,1,1,1,0,147,2,516,3,1,18.12213272,39,20.27226313,2,8,9,6.80903930604298
1,0,1,0,1,2,1,260,2,16,1,4,6.59430985,3,19.85210052,2,15,0,7.4570320891223805
3,1,2,2,2,1,1,278,2,795,2,1,20.69563557,30,12.98272941,0,9,10,7.113956109566034
1,1,1,2,0,1,1,227,0,1394,0,6,21.58310763,48,1.668920786,0,9,11,8.19891444498699
1,1,1,1,0,2,1,218,2,80,3,5,9.34891512,3,8.912867131,2,7,11,7.457609289715606
2,1,2,1,1,1,1,141,3,605,0,7,8.916492774,20,18.39997079,1,3,6,8.09712193091871
3,1,3,0,2,2,2,285,3,11,3,7,4.006305466,42,4.232631605,2,8,6,7.873978379604501
2,1,1,0,3,1,1,188,3,549,1,2,20.41672249,47,17.80297206,0,11,7,8.170751423757535
0,0,0,2,0,2,1,248,2,8,1,5,13.41305024,34,20.80727053,0,14,1,7.7406644019172415
1,0,0,1,1,2,1,158,2,78,1,3,2.442698538,22,2.478719403,0,11,3,7.265429723253953
3,0,2,0,3,2,0,135,3,81,1,6,10.31968904,23,17.9572811,0,12,5,7.779466967458324
0,1,1,1,0,0,2,297,0,4690,1,5,12.79117237,23,23.75172845,2,4,9,8.31996102188653
0,0,1,2,2,1,1,248,2,253,1,6,13.70918304,21,15.7182053,2,8,6,7.385230923066573
1,1,2,1,3,0,2,172,3,2419,0,7,12.72292012,3,8.66260631,1,2,10,8.114324709155339
3,1,2,0,1,0,2,183,0,5544,3,4,6.86909188,19,17.02388745,2,4,0,7.195187320178709
0,0,3,2,1,0,1,245,3,1645,3,2,12.60556897,28,16.62249693,2,11,9,7.870165946469845
1,1,1,0,2,0,2,77,3,9246,1,5,21.15135386,35,14.46763696,0,8,14,8.13739583005665
1,1,0,3,3,1,0,155,2,1540,2,1,17.35693048,21,3.645955795,2,5,11,7.2909747781429814
1,0,0,3,0,2,0,189,2,79,0,1,6.378212984,37,20.49175326,1,3,7,7.519149957669823
3,1,1,0,0,2,0,100,1,84,2,2,18.25582764,33,20.17048363,1,6,15,7.205635176410364
1,0,0,3,2,2,0,178,1,4,3,4,2.526866311,14,0.561250591,0,1,1,6.980075940561763
2,0,0,0,3,0,1,181,1,7270,1,1,11.61816994,43,0.050095244,1,0,7,7.126087273299125
3,1,0,3,3,2,2,61,3,56,1,2,13.71812593,40,7.92032144,2,14,5,7.963807953231451
3,0,0,1,2,0,2,187,1,4588,3,3,3.144988486,14,4.789507674,1,3,9,7.329749689041512
1,1,3,1,0,0,2,202,3,7843,2,1,15.70326579,41,7.832160303,0,0,9,8.451480648050856
3,0,2,0,2,0,2,89,1,9503,0,5,0.317279077,0,5.274478879,2,13,2,8.034955024502159
0,0,2,2,2,2,2,117,2,59,3,6,7.865434615,7,18.22125752,2,9,7,6.824373670043086
2,1,1,0,1,0,0,276,3,2171,2,7,9.274948168,8,20.26108256,0,1,8,7.813591552952433
1,1,1,3,0,2,0,231,0,26,1,3,10.69722921,42,23.39051335,1,0,7,7.868636894184167
2,1,2,0,1,1,2,285,2,198,0,1,4.098477842,43,0.517966158,0,2,0,7.362645270417825
0,1,2,0,3,0,1,56,0,1414,2,7,3.633085934,40,11.65195546,2,2,14,7.80016307039296
3,1,1,2,3,0,0,164,1,4443,1,4,21.36238428,39,1.069750994,2,1,12,7.213768308118642
1,0,0,3,0,1,2,275,0,205,0,5,19.95833694,19,2.033506918,1,13,4,8.005700678662542
1,1,3,2,2,1,0,103,3,893,2,3,18.23025269,4,12.96428803,1,9,11,7.79934339821592
1,0,3,2,0,2,2,177,0,5,0,7,1.613322544,35,20.13335923,0,2,10,7.9287663216266955
2,0,0,2,2,2,2,53,1,59,1,3,6.922245712,28,3.069729182,2,2,9,7.101675971619444
3,1,2,3,3,1,1,101,3,1220,3,2,20.11506705,21,10.97740523,2,0,9,7.740229524763182
0,1,2,2,2,1,1,189,1,1932,3,5,11.12870292,8,6.093101094,1,0,2,6.8001700683022
3,1,0,0,2,2,2,238,1,34,2,4,0.532195254,16,20.8587637,0,5,15,7.106606137727303
2,1,1,0,3,2,1,124,1,50,2,3,16.2683617,13,5.164731875,2,8,5,6.946975992135418
1,1,3,1,3,1,0,198,2,932,1,7,7.034590338,45,11.01373063,1,12,13,7.793999089503996
1,0,2,2,3,2,0,247,3,62,3,6,7.263562673,22,20.3309391,0,5,15,7.827639546366422
3,0,1,0,0,1,1,178,1,895,0,7,4.976014159,24,22.39960138,0,10,13,7.599401333415815
1,0,3,0,1,1,2,111,0,1607,0,5,15.16914088,17,18.35589366,2,12,1,7.601402334583733
3,1,2,0,0,1,2,205,2,1702,3,2,16.73702861,5,10.70697555,0,4,7,6.9865664594064265
2,1,1,1,0,1,0,291,0,1584,2,5,12.79086289,7,20.76897601,0,2,3,7.774435510302958
3,0,0,0,3,0,1,146,3,1200,1,7,6.003283298,22,9.055117233,2,5,7,7.9291264873067995
2,1,1,2,0,2,0,184,1,88,2,7,14.19361114,14,0.19019099,1,3,3,7.392647520721623
0,0,2,1,1,0,1,143,3,1778,3,7,11.35461975,3,0.668903063,0,2,13,7.563200592358071
2,0,1,1,3,1,1,267,3,520,1,3,2.395386893,40,5.590564864,1,2,10,7.902117546276448
2,0,2,1,2,2,1,96,3,11,3,1,13.34156925,9,12.68192768,1,11,6,7.677400430514807
1,1,0,3,2,1,2,241,3,1949,2,3,19.72651011,2,7.374612923,0,1,10,7.990238185720363
1,1,2,0,1,1,0,215,1,1121,0,6,0.256401528,35,21.61822835,0,10,12,7.544861068658458
0,1,2,1,3,2,1,191,2,63,2,5,3.507658187,35,17.77848331,0,10,9,7.462789157412448
0,0,0,2,1,0,0,65,1,2301,0,6,2.962509975,35,9.116129321,1,4,12,7.509335266016592
3,0,1,1,1,0,0,290,0,583,3,5,22.66400158,42,2.423995753,2,10,11,7.4067107301776405
0,1,1,2,2,1,2,135,0,228,2,5,14.97134082,20,12.37658293,0,2,1,7.5745584842024805
2,1,1,3,1,1,0,234,2,1490,2,1,11.72720943,36,7.969675058,2,5,11,7.370230641807081
2,0,0,2,0,0,0,253,0,9663,0,3,13.69833301,49,13.55702491,0,11,7,8.278428259199071
3,0,3,1,0,2,2,268,3,15,3,2,17.18693165,12,21.27053099,1,0,8,7.455876687491824
1,0,3,0,0,2,1,250,3,30,2,2,18.43386379,41,17.55438111,0,4,12,8.054204897064407
3,0,3,1,2,2,1,167,0,10,1,5,6.857046113,10,6.11864768,0,5,14,7.388946097618437
3,1,1,2,3,1,1,63,0,442,1,2,14.53681184,49,16.40850063,0,12,15,7.60688453121963
0,1,0,1,1,2,0,291,0,99,2,4,7.059377116,30,0.561792342,2,9,7,7.521859252201629
1,1,0,0,2,2,0,212,0,95,3,6,8.351386086,31,19.96108998,1,12,12,7.8399193600125825
2,1,0,3,1,0,1,173,2,352,2,2,8.609644313,15,2.121722666,2,15,0,7.43307534889858
1,0,1,0,1,1,0,250,2,821,0,4,23.37845472,18,0.971209935,1,3,5,7.38770923908104
0,1,0,3,0,2,0,63,1,21,2,7,22.99264226,35,6.530946999,0,6,0,7.553286605600419
2,0,1,1,3,2,0,141,3,39,3,6,7.844035267,10,20.37803484,2,15,2,7.70796153183549
0,1,0,1,3,1,1,53,2,1055,3,7,1.971667771,23,17.52350238,0,0,4,7.2909747781429814
2,0,2,2,3,2,0,56,0,78,0,2,22.23987541,50,14.43801732,2,10,12,7.584773077612199
2,0,3,1,1,1,1,122,1,403,3,5,11.18082353,41,21.33679664,1,6,15,7.079184394609668
2,0,2,2,1,2,1,257,1,54,1,5,11.19730242,13,14.17265938,1,8,2,7.051855622955894
1,1,3,3,3,0,2,84,0,4191,0,7,16.49720581,29,2.860915321,0,1,9,8.410053315858335
2,0,3,0,1,1,0,59,3,913,3,4,16.98755532,14,10.81639465,2,2,1,7.487173694213739
0,1,3,3,0,2,0,243,2,92,3,7,14.75384335,39,8.994768408,1,1,12,7.467942332285852
2,1,1,0,3,1,2,125,2,684,0,6,14.59519271,1,11.03012254,0,6,8,7.547501682814967
3,0,1,2,0,0,0,82,2,831,1,2,2.666365634,23,16.91657428,0,12,14,7.25063551189868
3,0,2,1,2,1,1,275,0,835,0,6,19.24740611,39,17.87205818,0,5,1,7.6577552711348655
3,0,2,1,0,0,0,265,0,8311,1,2,4.489980343,19,18.82088178,0,11,10,8.06777619577889
1,0,2,0,2,1,0,174,3,171,2,2,20.43228166,24,2.921968757,2,8,14,7.729295674310482
0,1,1,1,2,0,0,207,3,3424,2,7,11.65662248,36,14.48522283,0,11,14,8.138856750696325
2,0,2,1,2,2,2,85,2,19,3,2,6.942845168,32,21.65478233,2,9,6,6.980075940561763
2,0,2,3,3,0,2,56,2,6873,1,2,12.70095889,33,20.5751895,2,1,15,6.9726062513017535
0,0,3,3,2,0,2,152,3,8676,2,2,17.21786668,18,19.76887104,0,14,14,7.71289096149013
0,1,0,0,0,2,0,270,2,14,0,6,23.05825219,47,5.584986346,0,3,9,7.903596289614301
1,0,2,1,2,1,2,116,0,336,3,6,23.89291357,17,23.4926936,0,13,4,7.593877844605118
1,1,2,3,2,0,1,108,0,5284,2,2,2.051180383,39,15.55682779,2,14,7,8.187855443695623
0,0,1,2,0,1,0,259,0,1690,0,3,8.521283915,8,15.04530229,0,0,7,7.470224135899966
1,1,3,2,3,1,1,94,2,1128,1,7,1.667761026,48,19.34239918,0,13,10,7.974532844130228
3,1,2,0,1,0,1,137,2,2988,3,5,18.18975193,11,10.84659847,2,2,1,7.313886831633462
1,0,0,0,0,0,0,251,2,4999,0,5,18.39779131,1,4.77513999,1,4,12,7.455298485683291
3,1,2,3,1,0,2,284,1,2236,2,3,11.00692766,50,0.136736288,0,15,6,7.7664168980196555
2,0,0,1,2,1,2,111,0,1682,0,1,7.609515517,13,7.372906621,1,6,9,7.456454555176209
2,1,2,0,0,2,1,63,1,2,0,4,7.9306679,15,19.57575376,0,7,12,7.590852123688581
0,1,3,2,0,2,1,249,1,35,1,1,17.47543648,7,19.76837934,0,11,7,7.207118856207756
1,1,3,1,2,1,0,207,0,360,2,4,22.52584205,31,15.04106487,2,6,15,7.78155595923534
3,0,3,2,3,1,2,77,3,371,2,2,19.80640684,44,16.36124524,2,2,12,7.630461261783627
2,0,3,2,2,2,0,190,0,86,2,5,16.18923096,19,3.351699502,1,0,5,7.288244401020124
3,1,1,3,1,2,2,263,0,71,0,2,4.903547922,33,0.821284904,0,15,7,7.590346945602565
3,0,3,2,3,2,1,64,2,22,0,7,10.52642929,33,9.780854422,2,13,3,7.4815557019095165
3,0,3,1,3,1,2,189,0,1308,1,5,11.88818365,19,16.42525765,2,10,12,7.508787170634276
3,0,0,3,1,1,1,199,1,851,0,1,7.395505477,14,2.530870985,2,6,3,6.7650389767805414
1,1,0,2,0,0,1,50,1,7386,0,1,6.739194113,35,10.93368345,2,11,7,8.586719254064848
2,1,3,3,0,0,0,264,3,3374,1,6,23.38701618,13,16.99864659,0,6,1,8.523970175695261
0,0,0,0,0,2,2,68,2,58,2,4,16.02619165,9,1.625113224,0,5,12,7.1098794630722715
0,0,0,3,1,0,0,52,0,2035,2,7,2.425781309,17,20.08091311,0,10,12,7.575584651557793
0,1,1,0,3,0,2,274,2,6365,2,2,12.48418817,3,6.660530814,0,0,0,7.821242083523558
1,1,3,2,2,2,2,86,1,18,2,1,18.37808556,29,3.557023042,1,4,15,7.027314514039777
3,1,3,0,3,0,0,80,0,5795,2,2,1.617880817,44,15.46876614,0,9,11,7.490529402060711
0,0,3,1,2,0,2,115,3,1116,3,7,22.04057114,3,10.19568419,1,14,15,7.744569809354496
0,1,1,1,0,2,0,84,3,13,3,1,16.10020153,24,12.08463002,0,0,12,7.754052639035757
1,0,1,0,0,2,1,150,2,53,3,6,22.64876234,36,13.15384969,2,3,1,7.566828479208331
3,1,2,0,0,2,2,51,2,13,0,4,5.604025408,41,10.71558048,2,10,11,7.485491608030754
2,0,0,2,2,2,1,258,2,88,3,7,5.444366066,22,0.897014163,0,8,10,7.465082736399547
2,1,0,1,3,0,2,180,1,7507,2,1,11.3875239,50,7.153531771,1,11,3,8.278682162970906
1,0,0,2,2,0,0,151,3,1370,3,4,2.22124454,44,7.582661115,1,15,1,8.086717920303906
3,1,3,0,3,1,0,208,0,25,3,4,15.86459413,31,15.05385971,1,13,0,7.552762084214147
3,1,0,0,1,2,1,206,1,59,3,3,18.52967126,40,9.599941767,2,0,9,6.86171134048073
1,1,1,0,1,1,2,86,1,1480,1,4,18.26313204,35,20.26023918,2,1,1,7.227662498728654
3,1,3,1,0,1,2,256,1,1568,3,1,4.967683483,30,19.50532621,1,14,13,7.302496423727326
2,0,3,1,0,1,2,64,2,1704,3,7,14.72941017,18,4.903674321,2,12,3,7.270312886079025
1,0,2,1,1,2,0,166,2,65,2,3,10.52081939,24,0.614990739,0,8,7,6.875232087276577
3,1,1,3,3,0,2,116,0,7450,0,2,18.32455061,42,22.93641141,2,13,3,8.356319965828153
0,1,2,3,1,2,0,269,3,75,2,3,3.49296016,5,19.00319175,0,8,11,7.53955882930103
2,0,1,0,3,1,0,55,3,981,1,3,9.093442904,46,15.81911456,1,13,5,7.945909598613133
2,0,2,3,2,2,1,147,1,45,0,6,12.2635203,48,22.9247661,0,2,14,7.605890001053122
1,1,2,3,2,1,2,225,0,1921,2,7,19.93969147,25,11.59473916,1,8,1,7.8504931808711405
3,1,1,0,0,0,1,106,2,9086,3,4,10.37720926,27,5.361243475,1,5,12,7.373374309910049
3,1,2,1,0,0,0,299,0,5652,1,3,9.758437184,33,19.16575822,1,13,8,8.23403420769204
0,1,3,3,1,1,0,147,1,999,1,3,0.279064696,13,17.79136574,1,7,2,6.99117688712121
2,1,2,3,3,1,2,65,2,339,3,5,22.07403785,38,11.59869892,1,14,9,7.393263094763838
0,0,0,3,0,0,0,275,3,2098,0,3,1.767140522,10,5.539902115,0,4,1,7.818832443803404
2,0,1,0,1,2,1,137,0,12,3,6,5.642656033,16,17.20963673,1,4,7,7.188412736496954
1,0,0,1,1,2,2,138,1,83,0,7,7.650867231,47,22.58419239,2,15,0,7.771067086065406
3,1,0,2,1,1,2,222,1,1591,2,7,17.88010032,0,5.80591014,2,5,4,7.136483208590247
